,date,holiday__Confraternização Universal,holiday__Dia Nacional de Zumbi e da Consciência Negra,holiday__Dia do Trabalhador,holiday__Finados,holiday__Independência do Brasil,holiday__Natal,holiday__Nossa Senhora Aparecida,holiday__Proclamação da República,holiday__Sexta-feira Santa,holiday__Tiradentes,channelA,channelB,channelC,channelD
806,2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484556247933269,0.07697915082162018,0.12741156708042473,0.05987517501620815
807,2020-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04850818559344991,0.07727321119193041,0.1268746226375444,0.05522120629941985
808,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04797074807565324,0.07738797411278327,0.1268746226375444,0.05389381299034188
809,2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472771708346139,0.07743235308993053,0.12902698261914833,0.05048597507751212
810,2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046926319631369603,0.07906755900800205,0.13052284403123032,0.0528273128806573
811,2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04601543456179177,0.08155100974866879,0.13052284403123032,0.05610566254656996
812,2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04601543456179177,0.0833775402114442,0.1319743228816732,0.056083766354870376
813,2020-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04531529836823582,0.08452698016761799,0.1340374246195831,0.05613787490479577
814,2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04531529836823582,0.0877030216926888,0.13403847249555684,0.054605275974246276
815,2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04501705843585965,0.08576422351868884,0.13717858093387789,0.05134699917278761
816,2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04434142371098621,0.08575386411961312,0.13172839783934506,0.047946302678932934
817,2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521319374026244,0.08561333475674743,0.13261349418313412,0.04684876870995652
818,2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045340949758511676,0.08404000225826529,0.13222516249071745,0.04942836191095172
819,2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455449062607493,0.08399589893328335,0.1348805140551516,0.04932049677377414
820,2020-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04616350409044852,0.08561421716200993,0.13632285123648233,0.04932049677377414
821,2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464908295465585,0.08841097130398459,0.13464887276525633,0.04710946111227787
822,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046722875698620554,0.08841097130398459,0.13015972007629067,0.0445586980300432
823,2020-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672603821730256,0.08811876946912267,0.12890644425741046,0.04270661626451476
824,2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046751360505721304,0.08811876946912267,0.12858964162352382,0.04270661626451476
825,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04681293883674709,0.08792513609291892,0.12868853986886758,0.04353541546822374
826,2020-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046775352237482935,0.087702697582822,0.12375435732667914,0.04353564194032584
827,2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046775352237482935,0.087702697582822,0.1232854274335617,0.04371377489058138
828,2020-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468079462900016,0.087702697582822,0.12374898463610547,0.03911504069680146
829,2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04685025804632647,0.08715374955826079,0.12374898463610547,0.039302597249303545
830,2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673506753524994,0.09012552947349498,0.12296264408907862,0.0438142979258138
831,2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625220251147436,0.09088469680827872,0.11753218277549507,0.042790669445422806
832,2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04649434706188978,0.09187382919725581,0.11899292692847703,0.042790669445422806
833,2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04649434706188978,0.09247957089024171,0.11964039402867957,0.04277511466771075
834,2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047431408138812026,0.09368584387113336,0.11395345824871958,0.043052290773700534
835,2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046323200805401504,0.09392979646337461,0.11387733397675058,0.04304309328514125
836,2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04581598200396369,0.09488628233407165,0.11873712174222081,0.039839895835944765
837,2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04526362531097903,0.0972064392273813,0.11474323590088939,0.03969335241587207
838,2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044764971253837084,0.09704287790016386,0.11556933816036352,0.04009465786565026
839,2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04403384022483616,0.09728922779462972,0.11596362319227087,0.03827203972635297
840,2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430973389497972,0.09334995048067311,0.10960154561913606,0.038220898896247635
841,2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360091356780128,0.09262037629770303,0.10481445564836404,0.03873940065352637
842,2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435790378055275,0.09426578868626624,0.10923208879122094,0.03497054332718089
843,2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043228706430899,0.09473346994234103,0.10798376282454726,0.03273789875755678
844,2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043375745752662155,0.09473346994234103,0.10428431810661115,0.030144413148741153
845,2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04336423612013338,0.09472729624710986,0.10408981335949587,0.03266027785105029
846,2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434905952170442,0.09706479901972895,0.104399026900015,0.03163984688673416
847,2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394705094807451,0.09687025967296184,0.10469073067519043,0.03163984688673415
848,2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441184859548468,0.0969095505957158,0.10893910187191837,0.03163984688673415
849,2020-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043968580711405865,0.10090556322881544,0.1061015632827225,0.03163984688673415
850,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043968580711405865,0.10145361593231575,0.10538755660094762,0.031162216504499667
851,2020-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04396819542735091,0.10122260826216811,0.11073345883749794,0.031162216504499667
852,2020-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000544287595346,0.102054075325956,0.11073345883749794,0.03585368585589875
853,2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04367588360079121,0.10510386310408545,0.10733189668150817,0.0406374432073202
854,2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04360215971748746,0.10297236635211826,0.10639280395990403,0.03996813624761304
855,2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04318888806100015,0.10099273374551916,0.1093277316972107,0.03762471463910453
856,2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04251650872583486,0.09920148494027832,0.11059698425019317,0.034346364973191865
857,2020-11-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043455655984481215,0.10106921346536982,0.11059698425019317,0.03429047412844138
858,2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04453175557159859,0.09760451524942118,0.11037965267644732,0.034236365578515976
859,2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442395931962961,0.09760451524942118,0.10560097965122828,0.036465238650905056
860,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044114140719713445,0.09671858076771822,0.10070649689964226,0.036465238650905056
861,2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044114140719713445,0.09534658183566845,0.10070649689964226,0.036465238650905056
862,2020-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044114140719713445,0.09155427108392268,0.09703482542835513,0.036465238650905056
863,2020-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04438849415708129,0.09311324115073724,0.09175423381429035,0.034500975050546535
864,2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043535737623829146,0.09314528236711211,0.09170727418720412,0.03579803925918491
865,2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043535737623829146,0.09314528236711211,0.09229151513749284,0.03590635615569997
866,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442632852614817,0.09314409882696746,0.0960140415399681,0.03962803779846925
867,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044519807771495015,0.09116202346950147,0.09878805739887116,0.038586236908881806
868,2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04471294924539504,0.09353402221007244,0.0989440455271105,0.04200182983226503
869,2020-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044713340686097565,0.09127346453107704,0.0954758857700157,0.04263936849078312
870,2020-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044713340686097565,0.09127346453107704,0.08999857580374387,0.041810569287074134
871,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044713340686097565,0.09158421757695684,0.09266089390493713,0.04181034281497204
872,2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04380821784119255,0.08748358870166689,0.08773979918799414,0.041632209864716496
873,2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440003162415075,0.08611169084983547,0.08497589056477585,0.04394228503601948
874,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410805481849888,0.0855706324601691,0.08497484268880211,0.04375472848351739
875,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410805481849888,0.08901342709960927,0.08028182094231955,0.0397202480414549
876,2020-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374407004196097,0.08924491099117252,0.08055893591551053,0.03850939774791431
877,2020-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478141825739457,0.08855074062186892,0.0796738395717215,0.0406575639892091
878,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045353086922919124,0.08855074062186892,0.08251864738291713,0.04109621086991062
879,2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045242647478336284,0.08855074062186892,0.07716371681318378,0.04384450381472014
880,2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454067290865094,0.09179935495586299,0.07015426339272114,0.04385021969315982
881,2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454869751429832,0.09196611536973007,0.06661114393188454,0.04385021969315982
882,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04396187465721563,0.09175618164414397,0.0655206853636863,0.04358881171083636
883,2020-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04396187465721563,0.09257606731939691,0.06939757897753918,0.046732109871606274
884,2020-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044148753524363184,0.09257567140351311,0.06584050291693377,0.04951783320425652
885,2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044148753524363184,0.09479942534151754,0.06970708820830773,0.04886030785556866
886,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04461788285666079,0.09131904595951781,0.07072737516682662,0.05055578291651525
887,2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045758674921370784,0.08680513720057322,0.07073080055681158,0.05055578291651525
888,2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664290635464596,0.08849688126936238,0.07410222558904818,0.05057304014916957
889,2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04664290635464596,0.08857994848564023,0.07410222558904818,0.049033430312437655
890,2020-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599580696549003,0.08647491174023983,0.07410222558904818,0.04582416422011974
891,2020-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046440222445043124,0.08700142099029545,0.07430144656703852,0.04597131087289466
892,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04633306060281424,0.08630277511812082,0.07397218165340418,0.04626912813344327
893,2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04586737406248852,0.08656851790057413,0.07409927231538183,0.04626912813344327
894,2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04586737406248852,0.08231288317441358,0.07441183965318462,0.04626912813344327
895,2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04586737406248852,0.08232501262536221,0.07561647394811039,0.04445419807793778
896,2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625503508551861,0.08080691296450201,0.0710266056392691,0.04461455645482666
897,2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729486264197433,0.08102329268049308,0.07077620947383055,0.04003621243661457
898,2020-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047462765636315636,0.08090852975964022,0.07087367555460954,0.038476087897312654
899,2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729449990080365,0.08139011727907723,0.07001438861748764,0.038476087897312654
900,2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729449990080365,0.07897896052014146,0.07090717760236637,0.03800636693918698
901,2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046738802181525,0.07518312772368674,0.0723969759423935,0.03800636693918698
902,2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046673769864438726,0.07383926065506342,0.06918604546100444,0.03800636693918698
903,2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046084366786913085,0.0731753976880278,0.07049444735862914,0.040358941154740084
904,2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461309026755111,0.0692412523672932,0.07049444735862914,0.04172627090066626
905,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644143406679093,0.0692412523672932,0.072874976891593,0.04172627090066626
906,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045700751727628774,0.07069691180070962,0.07073892748596683,0.04443270396495816
907,2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04591232549504841,0.07069691180070962,0.07308053197759301,0.04443270396495816
908,2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04623035024748984,0.07066883082704982,0.06891072276169384,0.043817374364321496
909,2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04646397269533421,0.07067114728485606,0.06744680084779499,0.04398624430674825
910,2020-12-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04646397269533421,0.0686550619071198,0.06522453743057435,0.04407100942500235
911,2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04658649857757864,0.06710770193645643,0.059946127497956914,0.04226660288352521
912,2020-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04565493752039192,0.0678963327040176,0.06097767042068359,0.044561167560890194
913,2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04551885195524191,0.06726317954936321,0.06051957975981257,0.04121027016251437
914,2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045504082185521884,0.06849348266891105,0.05924901232249674,0.04404839734628386
915,2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045459824241403546,0.06864315640237757,0.056441868937378604,0.044823268625502205
916,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04562201244209731,0.0689162857076465,0.05192150049401752,0.044823268625502205
917,2021-01-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04576685292490835,0.0689162857076465,0.05255617933580541,0.045044224459953146
918,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04512751976689651,0.06896651002076348,0.05414216766495928,0.046748877527106936
919,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04528210772598085,0.06896651002076348,0.0540374968920426,0.04676585196964755
920,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04523996316907465,0.06625455916298051,0.053436127646716715,0.04658769364753147
921,2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046056250009155045,0.06622916029082113,0.053436489724885565,0.04525761446636272
922,2021-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04517506283969303,0.06298242301672258,0.053014345688239733,0.04310944822506794
923,2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521288309421331,0.06170558568474,0.053014345688239733,0.04269641591957261
924,2021-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452082948965933,0.061313541657331216,0.05414667468198278,0.042369457792337126
925,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04524353378469408,0.06279389123200271,0.05325538728061839,0.04236374191389744
926,2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045054232382699906,0.05962816653000519,0.050296229081774925,0.04236374191389744
927,2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044520870728016325,0.057470563718037194,0.048732955907082244,0.04236374191389744
928,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352313759914142,0.057470563718037194,0.04920589643685067,0.03825276184515032
929,2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043070462754114004,0.05722421382357133,0.049357236736787886,0.03546703851250008
930,2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043070462754114004,0.057254888253988966,0.04937480125000167,0.03643190260009445
931,2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041942917127578805,0.057783048838320326,0.04780223358083459,0.03447797655682417
932,2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040977371691940837,0.0561376364497571,0.04651524448539761,0.035097424202046985
933,2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414469596039174,0.055669955193682334,0.04651524448539761,0.03726495712127751
934,2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041213678242650875,0.05704773529992737,0.04651524448539761,0.03798798845186687
935,2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154827281551838,0.05704773529992737,0.045136174807064236,0.03965454435525942
936,2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041881431523387885,0.054710232527308264,0.04660432005321649,0.036492818084530906
937,2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04187547163310948,0.05490580356694946,0.04660432005321649,0.038120981850533774
938,2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04211475854785105,0.05418978879557874,0.04390049639539393,0.039872615550540634
939,2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04204225437886465,0.051118205248788996,0.0444505380088715,0.039872615550540634
940,2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203673102785902,0.04970455077750336,0.044313466126286075,0.039713297875014916
941,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042009174854879386,0.05045458800686591,0.04613361045988116,0.039571129499852926
942,2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115471234858337,0.04962312094307803,0.04626723210233556,0.03945837541123289
943,2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115471234858337,0.04657333316494858,0.042321881940750344,0.03994790999356734
944,2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115471234858337,0.046574285519568846,0.042321881940750344,0.03994790999356734
945,2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040670104847068525,0.045235906746042866,0.03858259441759946,0.03994790999356734
946,2021-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04055186972200479,0.04521444234221331,0.03606677475989446,0.042285582048464145
947,2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04055186972200479,0.0437728670911968,0.03606334936990949,0.042285582048464145
948,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054162608349644,0.04296572727851212,0.033544143125121564,0.0436360478631852
949,2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172783030308195,0.04297974796609616,0.033544143125121564,0.04003984504486994
950,2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041526815679556066,0.04292637357283507,0.03392120490044679,0.04003984504486994
951,2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04178083827460214,0.04315613802459728,0.034219431665377206,0.04061705190184494
952,2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04178083827460214,0.043420442272616246,0.03418212370750053,0.04061705190184494
953,2021-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042540054836177496,0.04185876594099073,0.033407565945320336,0.04061705190184494
954,2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042540054836177496,0.04274072021854896,0.03279452045527399,0.0407591768097659
955,2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042540054836177496,0.04274072021854896,0.03278535418491529,0.04068937045709705
956,2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042699818229671574,0.04274072297972089,0.03220196898453579,0.03932094739382523
957,2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417457042764077,0.04184626731445393,0.03219903069266677,0.03702638271646024
958,2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04190625832106064,0.039474268573882955,0.03280682300611637,0.037277453102923616
959,2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04190625832106064,0.039196344979277715,0.032762080179816154,0.03794096220267972
960,2021-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416599823390744,0.039196344979277715,0.03186929119493743,0.04057267016681921
961,2021-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04217161691145886,0.03940399119660593,0.03002750116193597,0.04057267016681921
962,2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04219033620539817,0.040218535245311625,0.029632344594549664,0.04130350229101138
963,2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04218639588256556,0.040869044794538026,0.028323942696924988,0.03853317258471314
964,2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424376562309486,0.040478194727450546,0.028323942696924988,0.038558657795107414
965,2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04243556957623684,0.037181181844924395,0.02588298276023921,0.04147198000293732
966,2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04243556957623684,0.03695459482342699,0.027179613372061536,0.04147198000293732
967,2021-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624284909169834,0.03695459482342699,0.024546305105259934,0.04612826392380355
