,date,channelA,channelB,channelC,channelD,holidays,holidays/holiday__Confraternização Universal,holidays/holiday__Dia Nacional de Zumbi e da Consciência Negra,holidays/holiday__Dia do Trabalhador,holidays/holiday__Finados,holidays/holiday__Independência do Brasil,holidays/holiday__Natal,holidays/holiday__Nossa Senhora Aparecida,holidays/holiday__Proclamação da República,holidays/holiday__Sexta-feira Santa,holidays/holiday__Tiradentes,mean,monthly_seasonality,obs,trend,weekly_seasonality,yearly_seasonality
844,2020-10-20,0.117635086,0.06737442,0.031214178,0.039775647,5.6667723e-05,-2.4182042e-21,-0.0,5.2606026e-23,0.0,-1.8362969e-09,-0.0,5.666956e-05,-9.780818e-27,0.0,-0.0,0.6490463,0.020071086,0.59960634,0.40381452,-0.0038472733,-0.027048007
845,2020-10-21,0.11783227,0.06745975,0.03125642,0.039399408,3.1867832e-05,-2.0704478e-21,-0.0,3.9702388e-23,0.0,-1.2296391e-09,-0.0,3.186906e-05,-8.292098e-27,0.0,-0.0,0.6627495,0.023460224,0.717628,0.40381452,0.0053579826,-0.025862902
846,2020-10-22,0.118204065,0.067238495,0.03132052,0.03933294,1.792127e-05,-1.7727016e-21,-0.0,2.996386e-23,0.0,-8.2340307e-10,-0.0,1.7922093e-05,-7.029973e-27,0.0,-0.0,0.6506771,0.022808276,0.65444934,0.40381452,-0.007385782,-0.024673885
847,2020-10-23,0.11860851,0.06791437,0.031392895,0.03938372,1.0078233e-05,-1.5177737e-21,-0.0,2.261408e-23,0.0,-5.513752e-10,-0.0,1.0078784e-05,-5.9599543e-27,0.0,-0.0,0.6632931,0.018128473,0.6355144,0.40381452,0.007522067,-0.023481516
848,2020-10-24,0.11894961,0.068285845,0.031292956,0.040006436,5.6676013e-06,-1.2995062e-21,-0.0,1.7067113e-23,0.0,-3.692173e-10,-0.0,5.6679705e-06,-5.0528005e-27,0.0,-0.0,0.640987,0.010557197,0.63067776,0.40381452,-0.009638912,-0.022286344
849,2020-10-25,0.1194517,0.06911465,0.031235347,0.040950123,3.1872294e-06,-1.1126273e-21,-0.0,1.2880751e-23,0.0,-2.472389e-10,-0.0,3.1874765e-06,-4.283723e-27,0.0,-0.0,0.647634,0.0020015126,0.67393947,0.40381452,0.0021519244,-0.021088913
850,2020-10-26,0.12016801,0.07024797,0.031196782,0.041708615,1.7923645e-06,-9.52623e-22,-0.0,9.721255e-24,0.0,-1.6555854e-10,-0.0,1.79253e-06,-3.6317053e-27,0.0,-0.0,0.6476251,-0.005462779,0.59392464,0.40381452,0.0058399932,-0.019889768
851,2020-10-27,0.120417185,0.070513785,0.031189902,0.042067707,1.0079481e-06,-8.1562846e-22,-0.0,7.336746e-24,0.0,-1.1086294e-10,-0.0,1.0080589e-06,-3.0789305e-27,0.0,-0.0,0.63523227,-0.010235182,0.6852692,0.40381452,-0.0038472733,-0.018689437
852,2020-10-28,0.12077458,0.07029618,0.031204743,0.042305928,5.6682427e-07,-6.983349e-22,-0.0,5.537128e-24,0.0,-7.423713e-11,-0.0,5.668985e-07,-2.6102924e-27,0.0,-0.0,0.6446094,-0.011656682,0.66308254,0.40381452,0.0053579826,-0.017488455
853,2020-10-29,0.12115929,0.06906066,0.031238193,0.04309501,3.18755e-07,-5.97909e-22,-0.0,4.178936e-24,0.0,-4.9711395e-11,-0.0,3.1880472e-07,-2.2129846e-27,0.0,-0.0,0.6345511,-0.01014377,0.6823191,0.40381452,-0.007385782,-0.016287347
854,2020-10-30,0.12149775,0.06998359,0.031284492,0.043875895,1.7925181e-07,-5.119251e-22,-0.0,3.1538927e-24,0.0,-3.328823e-11,-0.0,1.792851e-07,-1.8761502e-27,0.0,-0.0,0.655936,-0.0069559356,0.6668879,0.40381452,0.007522067,-0.015086631
855,2020-10-31,0.12186094,0.06973186,0.031341977,0.044246197,1.00801635e-07,-4.3830637e-22,-0.0,2.3802801e-24,0.0,-2.2290792e-11,-0.0,1.00823925e-07,-1.5905849e-27,0.0,-0.0,0.64377743,-0.0036923795,0.6272095,0.40381452,-0.009638912,-0.013886827
856,2020-11-01,0.12224131,0.068722956,0.03140699,0.044469714,5.6685078e-08,-3.7527456e-22,-0.0,1.7964254e-24,0.0,-1.4926577e-11,-0.0,5.6700003e-08,-1.3484848e-27,0.0,-0.0,0.65841204,-0.0017070471,0.6386769,0.40381452,0.0021519244,-0.012688435
857,2020-11-02,0.1343381,0.074413404,0.03449903,0.048913315,0.03766736,-3.213072e-22,-0.0,1.3557834e-24,0.037667327,-9.9952815e-12,-0.0,3.1886177e-08,-1.1432344e-27,0.0,-0.0,0.7263398,-0.0016540057,0.7532549,0.40381452,0.0058399932,-0.011491953
858,2020-11-03,0.13192786,0.07306112,0.03385572,0.047171842,0.028717889,-2.751008e-22,-0.0,1.0232258e-24,0.02871787,-6.693139e-12,-0.0,1.7931718e-08,-9.692248e-28,0.0,-0.0,0.7010832,-0.0033206132,0.7407413,0.40381452,-0.0038472733,-0.010297875
859,2020-11-04,0.12944168,0.0724036,0.03338929,0.04633975,0.02189474,-2.3553917e-22,-0.0,7.7224054e-25,0.02189473,-4.4819257e-12,-0.0,1.0084197e-08,-8.21701e-28,0.0,-0.0,0.69773984,-0.005795011,0.69356257,0.40381452,0.0053579826,-0.009106689
860,2020-11-05,0.12803398,0.071689986,0.033056386,0.04583908,0.016692724,-2.0166685e-22,-0.0,5.828191e-25,0.016692718,-3.001231e-12,-0.0,5.6710143e-09,-6.966314e-28,0.0,-0.0,0.675933,-0.007889014,0.6268387,0.40381452,-0.007385782,-0.0079188645
861,2020-11-06,0.12719914,0.071155414,0.03282619,0.045509692,0.012726664,-1.7266561e-22,-0.0,4.3986046e-25,0.012726661,-2.0097136e-12,-0.0,3.1891885e-09,-5.9059836e-28,0.0,-0.0,0.68537474,-0.008644081,0.6752514,0.40381452,0.007522067,-0.0067348764
862,2020-11-07,0.1265181,0.07033427,0.032673575,0.04539021,0.009702909,-1.4783498e-22,-0.0,3.3196788e-25,0.009702907,-1.3457642e-12,-0.0,1.7934927e-09,-5.0070447e-28,0.0,-0.0,0.6655183,-0.0077212187,0.715234,0.40381452,-0.009638912,-0.005555181
863,2020-11-08,0.12620835,0.070601776,0.0324587,0.045296397,0.0073975744,-1.2657518e-22,-0.0,2.5054008e-25,0.0073975734,-9.0116385e-13,-0.0,1.0086002e-09,-4.2449316e-28,0.0,-0.0,0.67802453,-0.0055244574,0.6270306,0.40381452,0.0021519244,-0.004380234
864,2020-11-09,0.12591788,0.07040457,0.032312423,0.04546658,0.0056399694,-1.083727e-22,-0.0,1.8908557e-25,0.005639969,-6.0344617e-13,-0.0,5.6720295e-10,-3.5988187e-28,0.0,-0.0,0.6831725,-0.0030130583,0.6833461,0.40381452,0.0058399932,-0.003210473
865,2020-11-10,0.12532589,0.07038195,0.03222035,0.044829734,0.004299958,-9.2787883e-23,-0.0,1.4270511e-25,0.0042999573,-4.0408554e-13,-0.0,3.1897593e-10,-3.051049e-28,0.0,-0.0,0.6736993,-0.0012795149,0.68418324,0.40381452,-0.0038472733,-0.0020463292
866,2020-11-11,0.1252586,0.069169454,0.03217072,0.0446161,0.0032783218,-7.9444276e-23,-0.0,1.0770123e-25,0.0032783216,-2.705877e-13,-0.0,1.7938137e-10,-2.5866546e-28,0.0,-0.0,0.681715,-0.0010624944,0.66799074,0.40381452,0.0053579826,-0.0008882325
867,2020-11-12,0.12548976,0.068926744,0.03216749,0.04457469,0.0024994186,-6.801958e-23,-0.0,8.1283396e-26,0.0024994186,-1.8119359e-13,-0.0,1.0087806e-10,-2.1929447e-28,0.0,-0.0,0.6679591,-0.002391137,0.62245804,0.40381452,-0.007385782,0.0002633985
868,2020-11-13,0.1256743,0.067519374,0.03218503,0.0433078,0.0019055764,-5.8237846e-23,-0.0,6.134554e-26,0.0019055764,-1.2133262e-13,-0.0,5.6730443e-11,-1.8591605e-28,0.0,-0.0,0.678828,-0.004508882,0.67729306,0.40381452,0.007522067,0.0014081788
869,2020-11-14,0.12589353,0.06730938,0.032221,0.042596005,0.0014528265,-4.98628e-23,-0.0,4.6298206e-26,0.0014528265,-8.124794e-14,-0.0,3.19033e-11,-1.5761813e-28,0.0,-0.0,0.66007495,-0.0061190897,0.6680859,0.40381452,-0.009638912,0.0025456962
870,2020-11-15,0.119117916,0.06338258,0.030322723,0.039970655,-0.022444723,-4.2692146e-23,-0.0,3.4941802e-26,0.0011076466,-5.4406044e-14,-0.0,1.7941348e-11,-0.02355237,0.0,-0.0,0.6341205,-0.0058706347,0.6320314,0.40381452,0.0021519244,0.0036755716
871,2020-11-16,0.12048763,0.06462253,0.030594777,0.041239392,-0.019123029,-3.6552687e-23,-0.0,2.6370988e-26,0.0008444786,-3.6431907e-14,-0.0,1.0089613e-11,-0.019967508,0.0,-0.0,0.64936703,-0.0029062359,0.6182844,0.40381452,0.0058399932,0.004797435
872,2020-11-17,0.12185367,0.065375976,0.030814307,0.041950285,-0.016284453,-3.1296132e-23,-0.0,1.9902497e-26,0.0006438372,-2.439589e-14,-0.0,5.67406e-12,-0.01692829,0.0,-0.0,0.6523221,0.002734156,0.7289807,0.40381452,-0.0038472733,0.0059109195
873,2020-11-18,0.122933105,0.064370774,0.031021053,0.04143145,-0.013860799,-2.679551e-23,-0.0,1.502065e-26,0.00049086654,-1.6336216e-14,-0.0,3.1909015e-12,-0.014351666,0.0,-0.0,0.67209923,0.0100155,0.67298937,0.40381452,0.0053579826,0.007015676
874,2020-11-19,0.12422743,0.06517573,0.03131042,0.041398693,-0.011792985,-2.294211e-23,-0.0,1.1336261e-26,0.0003742406,-1.0939217e-14,-0.0,1.7944561e-12,-0.012167226,0.0,-0.0,0.67202705,0.017167684,0.65563107,0.40381452,-0.007385782,0.0081113605
875,2020-11-20,0.12528685,0.06564423,0.031613845,0.041549347,-0.010029951,-1.9642857e-23,-0.0,8.5556094e-27,0.00028532403,-7.3252265e-15,-0.0,1.0091419e-12,-0.010315275,0.0,-0.0,0.696824,0.022225536,0.69276774,0.40381452,0.007522067,0.009197647
876,2020-11-21,0.12586722,0.06605173,0.031666636,0.041385937,-0.008527673,-1.6818065e-23,-0.0,6.4570195e-27,0.00021753329,-4.90519e-15,-0.0,5.6750763e-13,-0.0087452065,0.0,-0.0,0.6845603,0.023666613,0.7226796,0.40381452,-0.009638912,0.010274209
877,2020-11-22,0.12628177,0.06719352,0.031734835,0.04145842,-0.0072482657,-1.4399498e-23,-0.0,4.873189e-27,0.00016584912,-3.2846612e-15,-0.0,3.1914724e-13,-0.0074141147,0.0,-0.0,0.69765216,0.020924663,0.6621634,0.40381452,0.0021519244,0.01134074
878,2020-11-23,0.1269605,0.06745482,0.031164302,0.04161783,-0.006159181,-1.232874e-23,-0.0,3.6778533e-27,0.00012644469,-2.199507e-15,-0.0,1.7947772e-13,-0.0062856255,0.0,-0.0,0.69768655,0.014596856,0.62600213,0.40381452,0.0058399932,0.012396953
879,2020-11-24,0.127174,0.06665199,0.030715652,0.0417957,-0.0052324994,-1.0555773e-23,-0.0,2.7757192e-27,9.6402444e-05,-1.4728555e-15,-0.0,1.00932256e-13,-0.005328902,0.0,-0.0,0.6807834,0.0062687136,0.63122547,0.40381452,-0.0038472733,0.0134425545
880,2020-11-25,0.12731265,0.06694553,0.029802034,0.041972112,-0.0044443016,-9.037772e-24,-0.0,2.094868e-27,7.349799e-05,-9.86268e-16,-0.0,5.6760918e-14,-0.0045177997,0.0,-0.0,0.68325275,-0.0019850447,0.76797724,0.40381452,0.0053579826,0.014477267
881,2020-11-26,0.12769315,0.067218214,0.029218242,0.04225989,-0.0037741181,-7.7380715e-24,-0.0,1.5810217e-27,5.6035457e-05,-6.6043445e-16,-0.0,3.1920437e-14,-0.0038301535,0.0,-0.0,0.6662928,-0.008252143,0.65109193,0.40381452,-0.007385782,0.015500829
882,2020-11-27,0.12819701,0.06754926,0.028048787,0.042342115,-0.0032044512,-6.6252775e-24,-0.0,1.1932158e-27,4.2721877e-05,-4.4224657e-16,-0.0,1.7950985e-14,-0.003247173,0.0,-0.0,0.6794194,-0.011362932,0.6789865,0.40381452,0.007522067,0.016512996
883,2020-11-28,0.12808916,0.06849013,0.027065732,0.04282823,-0.002720355,-5.672512e-24,-0.0,9.00534e-28,3.25715e-05,-2.9614149e-16,-0.0,1.0095032e-14,-0.0027529267,0.0,-0.0,0.6642389,-0.011203096,0.57870275,0.40381452,-0.009638912,0.017513523
884,2020-11-29,0.12853876,0.06861978,0.026345357,0.043444604,-0.002309076,-4.856761e-24,-0.0,6.796437e-28,2.483277e-05,-1.9830517e-16,-0.0,5.677108e-15,-0.0023339088,0.0,-0.0,0.6804478,-0.008660237,0.6383143,0.40381452,0.0021519244,0.018502181
885,2020-11-30,0.1285311,0.068836145,0.025759762,0.043645278,-0.0019597362,-4.1583213e-24,-0.0,5.129351e-28,1.8932704e-05,-1.3279105e-16,-0.0,3.192615e-15,-0.0019786688,0.0,-0.0,0.688709,-0.005236808,0.7081418,0.40381452,0.0058399932,0.019478755
886,2020-12-01,0.12855032,0.06903105,0.025294365,0.043853853,-0.0016630648,-3.560323e-24,-0.0,3.871182e-28,1.4434443e-05,-8.892085e-17,-0.0,1.7954197e-15,-0.0016774993,0.0,-0.0,0.6829978,-0.0024790403,0.64749604,0.40381452,-0.0038472733,0.020443033
887,2020-12-02,0.12839988,0.06922785,0.024936942,0.04401101,-0.0014111653,-3.0483214e-24,-0.0,2.9216268e-28,1.1004934e-05,-5.954405e-17,-0.0,1.0096839e-15,-0.0014221703,0.0,-0.0,0.69429946,-0.0014323617,0.68628913,0.40381452,0.0053579826,0.021394832
888,2020-12-03,0.12863937,0.07054222,0.02472775,0.044139855,-0.001197314,-2.6099495e-24,-0.0,2.2049864e-28,8.39025e-06,-3.987247e-17,-0.0,5.678124e-16,-0.0012057043,0.0,-0.0,0.6832976,-0.0023170165,0.6808174,0.40381452,-0.007385782,0.02233396
889,2020-12-04,0.12937233,0.07067868,0.024574006,0.043885294,-0.0010157895,-2.234619e-24,-0.0,1.6641291e-28,6.3967927e-06,-2.6699797e-17,-0.0,3.1931866e-16,-0.0010221862,0.0,-0.0,0.69756067,-0.0045306464,0.6834452,0.40381452,0.007522067,0.023260249
890,2020-12-05,0.12989056,0.07119873,0.024464704,0.04385324,-0.00086172426,-1.9132634e-24,-0.0,1.2559379e-28,4.876966e-06,-1.787898e-17,-0.0,1.7957411e-16,-0.00086660124,0.0,-0.0,0.6799342,-0.0069604455,0.7089396,0.40381452,-0.009638912,0.024173541
891,2020-12-06,0.12986857,0.071265206,0.024412766,0.044176135,-0.0007309792,-1.6381215e-24,-0.0,9.4787116e-29,3.7182378e-06,-1.1972297e-17,-0.0,1.0098647e-16,-0.00073469745,0.0,-0.0,0.69155926,-0.008472613,0.6627724,0.40381452,0.0021519244,0.025073672
892,2020-12-07,0.12991223,0.071431704,0.024248693,0.04490674,-0.0006200357,-1.4025471e-24,-0.0,7.153695e-29,2.834814e-06,-8.017007e-18,-0.0,5.679141e-17,-0.0006228705,0.0,-0.0,0.6971106,-0.00838381,0.70384836,0.40381452,0.0058399932,0.02596052
893,2020-12-08,0.13013661,0.07086604,0.024113052,0.0446496,-0.0005259032,-1.2008501e-24,-0.0,5.398978e-29,2.1612848e-06,-5.3684274e-18,-0.0,3.1937586e-17,-0.0005280645,0.0,-0.0,0.68930966,-0.0067309896,0.6766033,0.40381452,-0.0038472733,0.02683395
894,2020-12-09,0.13043828,0.07200796,0.024066893,0.044519395,-0.00044604106,-1.0281586e-24,-0.0,4.0746728e-29,1.6477807e-06,-3.594859e-18,-0.0,1.7960627e-17,-0.00044768883,0.0,-0.0,0.7032157,-0.0042370474,0.7345317,0.40381452,0.0053579826,0.02769385
895,2020-12-10,0.13073327,0.072161525,0.024040263,0.044012804,-0.00037829066,-8.803016e-25,-0.0,3.0752037e-29,1.2562813e-06,-2.407225e-18,-0.0,1.0100455e-17,-0.00037954692,0.0,-0.0,0.6935491,-0.0019893325,0.6720528,0.40381452,-0.007385782,0.028540108
896,2020-12-11,0.13095634,0.07210212,0.024028447,0.043869503,-0.00032081897,-7.5370754e-25,-0.0,2.3208923e-29,9.577988e-07,-1.6119495e-18,-0.0,5.680158e-18,-0.00032177678,0.0,-0.0,0.7103843,-0.0009604936,0.74547386,0.40381452,0.007522067,0.029372627
897,2020-12-12,0.13096938,0.072486,0.024027893,0.0446839,-0.0002720695,-6.453186e-25,-0.0,1.7516048e-29,7.3023347e-07,-1.0794094e-18,-0.0,3.1943304e-18,-0.00027279975,0.0,-0.0,0.69469815,-0.0015638563,0.6794808,0.40381452,-0.009638912,0.03019133
898,2020-12-13,0.13059656,0.072695,0.023673186,0.044118,-0.00023072067,-5.525168e-25,-0.0,1.321957e-29,5.567358e-07,-7.228047e-19,-0.0,1.7963844e-18,-0.00023127742,0.0,-0.0,0.70439,-0.003424631,0.6937246,0.40381452,0.0021519244,0.030996133
899,2020-12-14,0.13072376,0.07288666,0.02340137,0.04324285,-0.00019565065,-4.730607e-25,-0.0,9.976965e-30,4.244598e-07,-4.8401166e-19,-0.0,1.0102264e-18,-0.00019607511,0.0,-0.0,0.7060333,-0.005467233,0.6909774,0.40381452,0.0058399932,0.03178698
900,2020-12-15,0.13033709,0.07311699,0.023140894,0.04294959,-0.00016590726,-4.0503092e-25,-0.0,7.529733e-30,3.2361152e-07,-3.241086e-19,-0.0,5.681174e-19,-0.00016623086,0.0,-0.0,0.69561154,-0.006298267,0.7508861,0.40381452,-0.0038472733,0.03256381
901,2020-12-16,0.1301956,0.07324955,0.022955123,0.04288398,-0.00014068246,-3.4678441e-25,-0.0,5.682778e-30,2.4672403e-07,-2.1703278e-19,-0.0,3.1949024e-19,-0.00014092919,0.0,-0.0,0.70689327,-0.0047493647,0.75260675,0.40381452,0.0053579826,0.03332657
902,2020-12-17,0.13041434,0.073000416,0.022814967,0.04290542,-0.0001192905,-2.9691418e-25,-0.0,4.2888598e-30,1.8810435e-07,-1.4533163e-19,-0.0,1.796706e-19,-0.0001194786,0.0,-0.0,0.6991421,-0.00037781833,0.741028,0.40381452,-0.007385782,0.034075234
903,2020-12-18,0.13035828,0.07298105,0.02265643,0.042891312,-0.000101149584,-2.5421563e-25,-0.0,3.236853e-30,1.4341225e-07,-9.7318394e-20,-0.0,1.01040726e-19,-0.00010129299,0.0,-0.0,0.72120076,0.006268435,0.69221526,0.40381452,0.007522067,0.03480977
904,2020-12-19,0.1297925,0.07329653,0.022554006,0.043077864,-8.5766034e-05,-2.176575e-25,-0.0,2.4428913e-30,1.0933865e-07,-6.51673e-20,-0.0,5.682192e-20,-8.587537e-05,0.0,-0.0,0.71207446,0.013733528,0.7853231,0.40381452,-0.009638912,0.03553016
905,2020-12-20,0.1292833,0.07103995,0.022486862,0.043225035,-7.272108e-05,-1.8635665e-25,-0.0,1.843679e-30,8.336065e-08,-4.3637968e-20,-0.0,3.195474e-20,-7.280444e-05,0.0,-0.0,0.72823644,0.020071086,0.7876629,0.40381452,0.0021519244,0.036236394
906,2020-12-21,0.12929407,0.071143225,0.022404218,0.043327574,-6.165946e-05,-1.5955714e-25,-0.0,1.3914462e-30,6.355483e-08,-2.9221283e-20,-0.0,1.7970274e-20,-6.172302e-05,0.0,-0.0,0.7361506,0.023460224,0.7096933,0.40381452,0.0058399932,0.036928475
907,2020-12-22,0.12962207,0.07030447,0.022352666,0.042920023,-5.2279815e-05,-1.366116e-25,-0.0,1.05014095e-30,4.8454705e-08,-1.9567442e-20,-0.0,1.01058804e-20,-5.232827e-05,0.0,-0.0,0.72552884,0.022808276,0.8014036,0.40381452,-0.0038472733,0.037606403
908,2020-12-23,0.1297349,0.07041337,0.022322746,0.04280713,-4.4326534e-05,-1.1696581e-25,-0.0,7.925537e-31,3.694225e-08,-1.3102943e-20,-0.0,5.6832086e-21,-4.4363478e-05,0.0,-0.0,0.73080504,0.018128473,0.7478584,0.40381452,0.0053579826,0.0382702
909,2020-12-24,0.13008599,0.07093957,0.022370575,0.042384665,-3.758283e-05,-1.0014523e-25,-0.0,5.981497e-31,2.8165065e-08,-8.774121e-21,-0.0,3.196046e-21,-3.7610997e-05,0.0,-0.0,0.7116491,0.010557197,0.70194936,0.40381452,-0.007385782,0.03891988
910,2020-12-25,0.12772526,0.06667443,0.021962686,0.041085396,-0.010411202,-8.574358e-26,-0.0,4.5143064e-31,2.1473271e-08,-5.8754134e-21,-0.010379337,1.797349e-21,-3.18863e-05,0.0,-0.0,0.6999302,0.0020015126,0.6559187,0.40381452,0.007522067,0.039555486
911,2020-12-26,0.12846813,0.06718235,0.022198455,0.041251257,-0.007568793,-7.3413e-26,-0.0,3.4070002e-31,1.6371391e-08,-3.934352e-21,-0.007541776,1.0107689e-21,-2.703294e-05,0.0,-0.0,0.68042123,-0.005462779,0.7267561,0.40381452,-0.009638912,0.040177047
912,2020-12-27,0.1290359,0.06759646,0.022391086,0.04205396,-0.0055028694,-6.285564e-26,-0.0,2.5713031e-31,1.2481681e-08,-2.6345593e-21,-0.0054799635,5.684225e-22,-2.2918306e-05,0.0,-0.0,0.69209033,-0.010235182,0.69173825,0.40381452,0.0021519244,0.04078461
913,2020-12-28,0.12994468,0.06794724,0.022549048,0.043146532,-0.0040012416,-5.381652e-26,-0.0,1.940593e-31,9.516132e-09,-1.7641795e-21,-0.003981821,3.1966179e-22,-1.9429954e-05,0.0,-0.0,0.6989624,-0.011656682,0.69828874,0.40381452,0.0058399932,0.041378222
914,2020-12-29,0.13084741,0.06768217,0.022684915,0.043653067,-0.002909714,-4.6077295e-26,-0.0,1.4645885e-31,7.255175e-09,-1.1813471e-21,-0.0028932486,1.7976709e-22,-1.6472557e-05,0.0,-0.0,0.6937393,-0.01014377,0.67388785,0.40381452,-0.0038472733,0.041957945
915,2020-12-30,0.13124591,0.06787234,0.022791961,0.044983912,-0.0021162361,-3.9451026e-26,-0.0,1.1053421e-31,5.531403e-09,-7.910653e-22,-0.0021022763,1.01094986e-22,-1.3965299e-05,0.0,-0.0,0.7095183,-0.0069559356,0.73034286,0.40381452,0.0053579826,0.042523846
916,2020-12-31,0.13156494,0.06864515,0.022885194,0.04432749,-0.0015393799,-3.3777668e-26,-0.0,8.3421484e-32,4.2171857e-09,-5.297209e-22,-0.0015275445,5.685243e-23,-1.1839666e-05,0.0,-0.0,0.7016957,-0.0036923795,0.67712426,0.40381452,-0.007385782,0.043075982
917,2021-01-01,0.09095562,0.04662777,0.015858302,0.032069013,-0.13918667,-0.13806668,-0.0,6.295917e-32,3.2152156e-09,-3.547169e-22,-0.0011099359,3.19719e-23,-1.0037573e-05,0.0,-0.0,0.49956805,-0.0017070471,0.5138205,0.40381452,0.007522067,0.04361444
918,2021-01-02,0.09702119,0.04920819,0.016942034,0.03472328,-0.11902663,-0.11821163,-0.0,4.7516032e-32,2.451306e-09,-2.3752902e-22,-0.0008064955,1.7979926e-23,-8.509772e-06,0.0,-0.0,0.515529,-0.0016540057,0.49992305,0.40381452,-0.009638912,0.044139292
919,2021-01-03,0.10208643,0.0510455,0.017870884,0.036801126,-0.10180511,-0.10121189,-0.0,3.5860912e-32,1.8688953e-09,-1.590565e-22,-0.00058601133,1.0111308e-23,-7.2145153e-06,0.0,-0.0,0.5532953,-0.0033206132,0.54068464,0.40381452,0.0021519244,0.04465063
920,2021-01-04,0.1065934,0.053086217,0.018670302,0.03849648,-0.08708877,-0.08665685,-0.0,2.706465e-32,1.4248607e-09,-1.0650897e-22,-0.00042580426,5.686261e-24,-6.116408e-06,0.0,-0.0,0.5787657,-0.005795011,0.5500625,0.40381452,0.0058399932,0.045148533
921,2021-01-05,0.110450074,0.054614168,0.01935766,0.039955392,-0.07450951,-0.07419493,-0.0,2.0426011e-32,1.0863251e-09,-7.1321583e-23,-0.00030939555,3.1977623e-24,-5.1854404e-06,0.0,-0.0,0.5875792,-0.007889014,0.59029907,0.40381452,-0.0038472733,0.045633104
922,2021-01-06,0.11290386,0.05641749,0.019945204,0.041216716,-0.06375434,-0.06352513,-0.0,1.5415753e-32,8.282229e-10,-4.775906e-23,-0.00022481127,1.7983143e-24,-4.396174e-06,0.0,-0.0,0.6133618,-0.008644081,0.66336715,0.40381452,0.0053579826,0.04610444
923,2021-01-07,0.11604667,0.058161315,0.020394797,0.04314115,-0.054556813,-0.054389738,-0.0,1.1634451e-32,6.314438e-10,-3.1980888e-23,-0.00016335113,1.0113118e-24,-3.7270404e-06,0.0,-0.0,0.61845726,-0.0077212187,0.59282506,0.40381452,-0.007385782,0.04656263
924,2021-01-08,0.11783097,0.059375733,0.020814536,0.04437365,-0.046689924,-0.046568073,-0.0,8.780658e-33,4.8141774e-10,-2.1415357e-23,-0.000118693286,5.6872784e-25,-3.1597544e-06,0.0,-0.0,0.6485249,-0.0055244574,0.64985573,0.40381452,0.007522067,0.047007795
925,2021-01-09,0.11963394,0.06035382,0.021178711,0.045602962,-0.03996015,-0.039871227,-0.0,6.6268656e-33,3.6703673e-10,-1.4340362e-23,-8.624427e-05,3.1983347e-25,-2.678814e-06,0.0,-0.0,0.6454119,-0.0030130583,0.6418159,0.40381452,-0.009638912,0.04744003
926,2021-01-10,0.12142786,0.061736893,0.021492599,0.046373934,-0.03420238,-0.03413744,-0.0,5.001374e-33,2.798317e-10,-9.6027336e-24,-6.266633e-05,1.7986363e-25,-2.2710767e-06,0.0,-0.0,0.6693753,-0.0012795149,0.73031634,0.40381452,0.0021519244,0.04785945
927,2021-01-11,0.12346434,0.06236554,0.021713203,0.0470517,-0.029275676,-0.029228216,-0.0,3.7745957e-33,2.1334594e-10,-6.4302774e-24,-4.5534267e-05,1.01149274e-25,-1.9254003e-06,0.0,-0.0,0.6821773,-0.0010624944,0.6157271,0.40381452,0.0058399932,0.04826617
928,2021-01-12,0.12504625,0.06317864,0.021914732,0.047348563,-0.025059693,-0.025024975,-0.0,2.8487321e-33,1.6265664e-10,-4.3059053e-24,-3.3085857e-05,5.688296e-26,-1.6323386e-06,0.0,-0.0,0.6786649,-0.002391137,0.6620574,0.40381452,-0.0038472733,0.0486603
929,2021-01-13,0.12584937,0.06325677,0.022082865,0.04848264,-0.021451617,-0.021426192,-0.0,2.1499716e-33,1.2401072e-10,-2.8833623e-24,-2.4040663e-05,3.198907e-26,-1.3838835e-06,0.0,-0.0,0.6919256,-0.004508882,0.7084644,0.40381452,0.0053579826,0.049041953
930,2021-01-14,0.12689687,0.0622185,0.022280093,0.049824387,-0.018363584,-0.018344942,-0.0,1.622609e-33,9.454675e-11,-1.9307856e-24,-1.7468294e-05,1.7989582e-26,-1.1732451e-06,0.0,-0.0,0.68257713,-0.0061190897,0.7841215,0.40381452,-0.007385782,0.049411252
931,2021-01-15,0.12788813,0.06263986,0.022455802,0.05046523,-0.015720487,-0.0157068,-0.0,1.2246022e-33,7.20832e-11,-1.2929115e-24,-1.2692713e-05,1.01167374e-26,-9.946676e-07,0.0,-0.0,0.70296276,-0.0058706347,0.7712006,0.40381452,0.007522067,0.049768314
932,2021-01-16,0.1279369,0.06282407,0.022338945,0.050882306,-0.013458107,-0.013448041,-0.0,9.242217e-34,5.49568e-11,-8.65772e-25,-9.222709e-06,5.689314e-27,-8.4327115e-07,0.0,-0.0,0.69190675,-0.0029062359,0.65490323,0.40381452,-0.009638912,0.05011326
933,2021-01-17,0.12865044,0.06324407,0.022252189,0.051738366,-0.011521527,-0.01151411,-0.0,6.97521e-34,4.18995e-11,-5.7974675e-25,-6.7013552e-06,3.1994796e-27,-7.149184e-07,0.0,-0.0,0.7135104,0.002734156,0.7009567,0.40381452,0.0021519244,0.050446216
